,id,pesquisa,tabela,nome_tabela
3186,XN,Pesquisa Nacional de Saúde,7587,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3187,XN,Pesquisa Nacional de Saúde,7588,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por cor ou raça e situação do domicílio (2019)"
3188,XN,Pesquisa Nacional de Saúde,7589,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento na primeira vez que procuraram, por nível de instrução e situação do domicílio (2019)"
3189,XN,Pesquisa Nacional de Saúde,7591,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento, por sexo e situação do domicílio (2019)"
3190,XN,Pesquisa Nacional de Saúde,7592,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento, por grupo de idade e situação do domicílio (2019)"
3191,XN,Pesquisa Nacional de Saúde,7593,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento, por cor ou raça e situação do domicílio (2019)"
3192,XN,Pesquisa Nacional de Saúde,7594,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3193,XN,Pesquisa Nacional de Saúde,7595,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e conseguiram atendimento, por nível de instrução e situação do domicílio (2019)"
3194,XN,Pesquisa Nacional de Saúde,7596,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por sexo e situação do domicílio (2019)"
3195,XN,Pesquisa Nacional de Saúde,7597,Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado por grupo de idade e situação do domicílio (2019)
3196,XN,Pesquisa Nacional de Saúde,7598,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por cor ou raça e situação do domicílio (2019)"
3197,XN,Pesquisa Nacional de Saúde,7599,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3198,XN,Pesquisa Nacional de Saúde,7600,"Pessoas que procuraram atendimento de saúde nas duas últimas semanas anteriores à data da pesquisa e tiveram medicamento receitado, por nível de instrução e situação do domicílio (2019)"
3199,XN,Pesquisa Nacional de Saúde,7601,"Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por sexo e situação do domicílio (2019)"
3200,XN,Pesquisa Nacional de Saúde,7602,"Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por grupo de idade e situação do domicílio (2019)"
3201,XN,Pesquisa Nacional de Saúde,7603,"Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3202,XN,Pesquisa Nacional de Saúde,7604,"Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por nível de instrução e situação do domicílio (2019)"
3203,XN,Pesquisa Nacional de Saúde,7605,"Pessoas que conseguiram obter todos os medicamentos receitados no último atendimento de saúde, por cor ou raça e situação do domicílio (2019)"
3204,XN,Pesquisa Nacional de Saúde,7606,"Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por sexo e situação do domicílio (2019)"
3205,XN,Pesquisa Nacional de Saúde,7607,"Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por grupo de idade e situação do domicílio (2019)"
3206,XN,Pesquisa Nacional de Saúde,7608,"Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por cor ou raça e situação do domicílio (2019)"
3207,XN,Pesquisa Nacional de Saúde,7609,"Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3208,XN,Pesquisa Nacional de Saúde,7610,"Pessoas que conseguiram obter pelo menos um dos medicamentos receitados no último atendimento de saúde, por nível de instrução e situação do domicílio (2019)"
3209,XN,Pesquisa Nacional de Saúde,7611,"Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por sexo e situação do domicílio (2019)"
3210,XN,Pesquisa Nacional de Saúde,7612,"Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por grupo de idade e situação do domicílio (2019)"
3211,XN,Pesquisa Nacional de Saúde,7613,"Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por cor ou raça e situação do domicílio (2019)"
3212,XN,Pesquisa Nacional de Saúde,7614,"Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3213,XN,Pesquisa Nacional de Saúde,7615,"Pessoas que conseguiram obter no serviço público de saúde pelo menos um dos medicamentos receitados no último atendimento de saúde, por nível de instrução e situação do domicílio (2019)"
3214,XN,Pesquisa Nacional de Saúde,7616,"Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à data da entrevista por motivo de saúde e o motivo estava relacionado ao trabalho, por sexo e situação do domicílio"
3215,XN,Pesquisa Nacional de Saúde,7617,"Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à data da entrevista por motivo de saúde e o motivo estava relacionado ao trabalho, por grupo de idade e situação do domicílio"
3216,XN,Pesquisa Nacional de Saúde,7618,"Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à data da entrevista por motivo de saúde e o motivo estava relacionado ao trabalho, por nível de instrução e situação do domicílio"
3217,XN,Pesquisa Nacional de Saúde,7619,"Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à data da entrevista por motivo de saúde e o motivo estava relacionado ao trabalho, por cor ou raça e situação do domicílio"
3218,XN,Pesquisa Nacional de Saúde,7620,"Pessoas que deixaram de realizar atividades habituais nas últimas duas semanas anteriores à data da entrevista por motivo de saúde e o motivo estava relacionado ao trabalho, por rendimento mensal domiciliar per capita e situação do domicílio"
3219,XN,Pesquisa Nacional de Saúde,7621,"Pessoas que ficaram acamadas nas últimas duas semanas anteriores à data da entrevista por motivo de saúde, por sexo e situação do domicílio"
3220,XN,Pesquisa Nacional de Saúde,7622,"Pessoas que ficaram acamadas nas últimas duas semanas anteriores à data da entrevista por motivo de saúde, por grupo de idade e situação do domicílio"
3221,XN,Pesquisa Nacional de Saúde,7623,"Pessoas que ficaram acamadas nas últimas duas semanas anteriores à data da entrevista por motivo de saúde, por nível de instrução e situação do domicílio"
3222,XN,Pesquisa Nacional de Saúde,7624,"Pessoas que ficaram acamadas nas últimas duas semanas anteriores à data da entrevista por motivo de saúde, por cor ou raça e situação do domicílio"
3223,XN,Pesquisa Nacional de Saúde,7625,"Pessoas que ficaram acamadas nas últimas duas semanas anteriores à data da entrevista por motivo de saúde, por rendimento mensal domiciliar per capita e situação do domicílio"
3224,XN,Pesquisa Nacional de Saúde,7653,"Pessoas que tinham algum plano de saúde odontológico, por cor ou raça e situação do domicílio"
3225,XN,Pesquisa Nacional de Saúde,7654,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 2 (de acordo com a versão resumida da escala de Rose), por sexo e situação do domicílio"
3226,XN,Pesquisa Nacional de Saúde,7655,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 2 (de acordo com a versão resumida da escala de Rose), por grupo de idade e situação do domicilio"
3227,XN,Pesquisa Nacional de Saúde,7656,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 2 (de acordo com a versão resumida da escala de Rose), por nível de instrução e situação do domicilio"
3228,XN,Pesquisa Nacional de Saúde,7657,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 2 (de acordo com a versão resumida da escala de Rose), por cor ou raça e situação do domicilio"
3229,XN,Pesquisa Nacional de Saúde,7658,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 2 (de acordo com a versão resumida da escala de Rose), por condição em relação à força de trabalho na semana de referência e situação do domicilio"
3230,XN,Pesquisa Nacional de Saúde,7659,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 2 (de acordo com a versão resumida da escala de Rose), por rendimento mensal domiciliar per capita e situação do domicilio"
3231,XN,Pesquisa Nacional de Saúde,7660,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 1 (de acordo com a versão resumida da escala de Rose), por sexo e situação do domicilio"
3232,XN,Pesquisa Nacional de Saúde,7661,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 1 (de acordo com a versão resumida da escala de Rose), por grupo de idade e situação do domicílio"
3233,XN,Pesquisa Nacional de Saúde,7662,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 1 (de acordo com a versão resumida da escala de Rose), por nível de instrução e situação do domicílio"
3234,XN,Pesquisa Nacional de Saúde,7663,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 1 (de acordo com a versão resumida da escala de Rose), por cor ou raça e situação do domicílio"
3235,XN,Pesquisa Nacional de Saúde,7664,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 1 (de acordo com a versão resumida da escala de Rose), por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3236,XN,Pesquisa Nacional de Saúde,7665,"Pessoas de 18 anos ou mais de idade que não usam aparelhos para se locomover e têm sintomas de angina no grau 1 (de acordo com a versão resumida da escala de Rose), por rendimento mensal domiciliar per capita e situação do domicílio"
3237,XN,Pesquisa Nacional de Saúde,7668,"Pessoas de 18 anos ou mais de idade com consumo recomendado de hortaliças e frutas, por sexo e situação do domicílio (2019)"
3238,XN,Pesquisa Nacional de Saúde,7669,"Pessoas de 18 anos ou mais de idade com consumo recomendado de hortaliças e frutas, por grupo de idade e situação do domicílio (2019)"
3239,XN,Pesquisa Nacional de Saúde,7670,"Pessoas de 18 anos ou mais de idade com consumo recomendado de hortaliças e frutas, por nível de instrução e situação do domicílio (2019)"
3240,XN,Pesquisa Nacional de Saúde,7671,"Pessoas de 18 anos ou mais de idade com consumo recomendado de hortaliças e frutas, por cor ou raça e situação do domicílio (2019)"
3241,XN,Pesquisa Nacional de Saúde,7672,"Pessoas de 18 anos ou mais de idade com consumo recomendado de hortaliças e frutas, por condição em relação à força de trabalho na semana de referência e situação do domicílio (2019)"
3242,XN,Pesquisa Nacional de Saúde,7673,"Pessoas de 18 anos ou mais de idade com consumo recomendado de hortaliças e frutas, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3243,XN,Pesquisa Nacional de Saúde,7674,"Pessoas de 18 anos ou mais de idade que consomem refrigerante regularmente, por sexo e situação do domicílio (2019)"
3244,XN,Pesquisa Nacional de Saúde,7675,"Pessoas de 18 anos ou mais de idade que consomem refrigerante regularmente, por grupo de idade e situação do domicílio (2019)"
3245,XN,Pesquisa Nacional de Saúde,7676,"Pessoas de 18 anos ou mais de idade que consomem refrigerante regularmente, por nível de instrução e situação do domicílio (2019)"
3246,XN,Pesquisa Nacional de Saúde,7677,"Pessoas de 18 anos ou mais de idade que consomem refrigerante regularmente, por cor ou raça e situação do domicílio (2019)"
3247,XN,Pesquisa Nacional de Saúde,7678,"Pessoas de 18 anos ou mais de idade que consomem refrigerante regularmente, por condição em relação à força de trabalho na semana de referência e situação do domicílio (2019)"
3248,XN,Pesquisa Nacional de Saúde,7679,"Pessoas de 18 anos ou mais de idade que consomem refrigerante regularmente, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3249,XN,Pesquisa Nacional de Saúde,7680,"Pessoas de 18 anos ou mais de idade que consomem refrigerantes açucarados regularmente, por sexo e situação do domicílio (2019)"
3250,XN,Pesquisa Nacional de Saúde,7681,"Pessoas de 18 anos ou mais de idade que consomem refrigerantes açucarados regularmente, por grupo de idade e situação do domicílio (2019)"
3251,XN,Pesquisa Nacional de Saúde,7682,"Pessoas de 18 anos ou mais de idade que consomem refrigerantes açucarados regularmente, por nível de instrução e situação do domicílio (2019)"
3252,XN,Pesquisa Nacional de Saúde,7683,"Pessoas de 18 anos ou mais de idade que consomem refrigerantes açucarados regularmente, por cor ou raça e situação do domicílio (2019)"
3253,XN,Pesquisa Nacional de Saúde,7684,"Pessoas de 18 anos ou mais de idade que consomem refrigerantes açucarados regularmente, por condição em relação à força de trabalho na semana de referência e situação do domicílio (2019)"
3254,XN,Pesquisa Nacional de Saúde,7685,"Pessoas de 18 anos ou mais de idade que consomem refrigerantes açucarados regularmente, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3255,XN,Pesquisa Nacional de Saúde,7686,"Pessoas de 18 anos ou mais de idade que consomem alimentos doces regularmente, por sexo e situação do domicílio (2019)"
3256,XN,Pesquisa Nacional de Saúde,7687,"Pessoas de 18 anos ou mais de idade que consomem alimentos doces regularmente, por grupo de idade e situação do domicílio (2019)"
3257,XN,Pesquisa Nacional de Saúde,7688,"Pessoas de 18 anos ou mais de idade que consomem alimentos doces regularmente, por nível de instrução e situação do domicílio (2019)"
3258,XN,Pesquisa Nacional de Saúde,7689,"Pessoas de 18 anos ou mais de idade que consomem alimentos doces regularmente, por cor ou raça e situação do domicílio (2019)"
3259,XN,Pesquisa Nacional de Saúde,7690,"Pessoas de 18 anos ou mais de idade que consomem alimentos doces regularmente, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3260,XN,Pesquisa Nacional de Saúde,7691,"Pessoas de 18 anos ou mais de idade que consomem alimentos doces regularmente, por rendimento mensal domiciliar per capita e situação do domicílio"
3261,XN,Pesquisa Nacional de Saúde,7692,"Pessoas de 18 anos ou mais de idade que consomem suco de caixa/lata ou refresco em pó regularmente, por sexo e situação do domicílio"
3262,XN,Pesquisa Nacional de Saúde,7693,"Pessoas de 18 anos ou mais de idade que consomem suco de caixa/lata ou refresco em pó regularmente, por grupo de idade e situação do domicílio"
3263,XN,Pesquisa Nacional de Saúde,7694,"Pessoas de 18 anos ou mais de idade que consomem suco de caixa/lata ou refresco em pó regularmente, por nível de instrução e situação do domicílio"
3264,XN,Pesquisa Nacional de Saúde,7695,"Pessoas de 18 anos ou mais de idade que consomem suco de caixa/lata ou refresco em pó regularmente, por cor ou raça e situação do domicílio"
3265,XN,Pesquisa Nacional de Saúde,7696,"Pessoas de 18 anos ou mais de idade que consomem suco de caixa/lata ou refresco em pó regularmente, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3266,XN,Pesquisa Nacional de Saúde,7697,"Pessoas de 18 anos ou mais de idade que consomem suco de caixa/lata ou refresco em pó regularmente, por rendimento mensal domiciliar per capita e situação do domicílio"
3267,XN,Pesquisa Nacional de Saúde,7698,"Pessoas de 18 anos ou mais de idade que substituem o almoço por sanduíches, salgados ou pizzas regularmente, por sexo e situação do domicílio"
3268,XN,Pesquisa Nacional de Saúde,7699,"Pessoas de 18 anos ou mais de idade que substituem o almoço por sanduíches, salgados ou pizzas regularmente, por grupo de idade e situação do domicílio"
3269,XN,Pesquisa Nacional de Saúde,7700,"Pessoas de 18 anos ou mais de idade que substituem o almoço por sanduíches, salgados ou pizzas regularmente, por nível de instrução e situação do domicílio"
3270,XN,Pesquisa Nacional de Saúde,7701,"Pessoas de 18 anos ou mais de idade que substituem o almoço por sanduíches, salgados ou pizzas regularmente, por cor ou raça e situação do domicílio"
3271,XN,Pesquisa Nacional de Saúde,7702,"Pessoas de 18 anos ou mais de idade que substituem o almoço por sanduíches, salgados ou pizzas regularmente, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3272,XN,Pesquisa Nacional de Saúde,7703,"Pessoas de 18 anos ou mais de idade que substituem o almoço por sanduíches, salgados ou pizzas regularmente, por rendimento mensal domiciliar per capita e situação do domicílio"
3273,XN,Pesquisa Nacional de Saúde,7704,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos não ou minimamente processados protetores para doenças crônicas no dia anterior à entrevista, por sexo e situação do domicílio"
3274,XN,Pesquisa Nacional de Saúde,7705,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos não ou minimamente processados protetores para doenças crônicas no dia anterior à entrevista, por grupo de idade e situação do domicílio"
3275,XN,Pesquisa Nacional de Saúde,7706,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos não ou minimamente processados protetores para doenças crônicas no dia anterior à entrevista, por nível de instrução e situação do domicílio"
3276,XN,Pesquisa Nacional de Saúde,7707,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos não ou minimamente processados protetores para doenças crônicas no dia anterior à entrevista, por cor ou raça e situação do domicílio"
3277,XN,Pesquisa Nacional de Saúde,7708,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos não ou minimamente processados protetores para doenças crônicas no dia anterior à entrevista, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3278,XN,Pesquisa Nacional de Saúde,7709,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos não ou minimamente processados protetores para doenças crônicas no dia anterior à entrevista, por rendimento mensal domiciliar per capita e situação do domicílio"
3279,XN,Pesquisa Nacional de Saúde,7710,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos ultraprocessados no dia anterior à entrevista, por sexo e situação do domicílio"
3280,XN,Pesquisa Nacional de Saúde,7711,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos ultraprocessados no dia anterior à entrevista, por grupo de idade e situação do domicílio"
3281,XN,Pesquisa Nacional de Saúde,7712,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos ultraprocessados no dia anterior à entrevista, por nível de instrução e situação do domicílio"
3282,XN,Pesquisa Nacional de Saúde,7713,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos ultraprocessados no dia anterior à entrevista, por cor ou raça e situação do domicílio"
3283,XN,Pesquisa Nacional de Saúde,7714,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos ultraprocessados no dia anterior à entrevista, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3284,XN,Pesquisa Nacional de Saúde,7715,"Pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos ultraprocessados no dia anterior à entrevista, por rendimento mensal domiciliar per capita e situação do domicílio"
3285,XN,Pesquisa Nacional de Saúde,7720,"Pessoas de 18 anos ou mais de idade que dirigiram logo depois de beber no período de referência dos últimos 12 meses, por sexo e situação do domicílio (2019)"
3286,XN,Pesquisa Nacional de Saúde,7721,"Pessoas de 18 anos ou mais de idade que dirigiram logo depois de beber no período de referência dos últimos 12 meses, por grupo de idade e situação do domicílio (2019)"
3287,XN,Pesquisa Nacional de Saúde,7722,"Pessoas de 18 anos ou mais de idade que dirigiram logo depois de beber no período de referência dos últimos 12 meses, por nível de instrução e situação do domicílio (2019)"
3288,XN,Pesquisa Nacional de Saúde,7723,"Pessoas de 18 anos ou mais de idade que dirigiram logo depois de beber no período de referência dos últimos 12 meses, por cor ou raça e situação do domicílio (2019)"
3289,XN,Pesquisa Nacional de Saúde,7724,"Pessoas de 18 anos ou mais de idade que dirigiram logo depois de beber no período de referência dos últimos 12 meses, por condição em relação à força de trabalho na semana de referência e situação do domicílio (2019)"
3290,XN,Pesquisa Nacional de Saúde,7725,"Pessoas de 18 anos ou mais de idade que dirigiram logo depois de beber no período de referência dos últimos 12 meses, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3291,XN,Pesquisa Nacional de Saúde,7726,"Pessoas de 18 anos ou mais de idade com consumo abusivo de álcool nos últimos 30 dias anteriores à pesquisa, por sexo e situação do domicílio (2019)"
3292,XN,Pesquisa Nacional de Saúde,7727,"Pessoas de 18 anos ou mais de idade com consumo abusivo de álcool nos últimos 30 dias anteriores à pesquisa, por grupo de idade e situação do domicílio (2019)"
3293,XN,Pesquisa Nacional de Saúde,7728,"Pessoas de 18 anos ou mais de idade com consumo abusivo de álcool nos últimos 30 dias anteriores à pesquisa, por nível de instrução e situação do domicílio (2019)"
3294,XN,Pesquisa Nacional de Saúde,7729,"Pessoas de 18 anos ou mais de idade com consumo abusivo de álcool nos últimos 30 dias anteriores à pesquisa, por cor ou raça e situação do domicílio (2019)"
3295,XN,Pesquisa Nacional de Saúde,7730,"Pessoas de 18 anos ou mais de idade com consumo abusivo de álcool nos últimos 30 dias anteriores à pesquisa, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3296,XN,Pesquisa Nacional de Saúde,7731,"Pessoas de 18 anos ou mais de idade com consumo abusivo de álcool nos últimos 30 dias anteriores à pesquisa, por rendimento mensal domiciliar per capita e situação do domicílio"
3297,XN,Pesquisa Nacional de Saúde,7735,"Pessoas de 18 anos ou mais de idade que praticam atividade física no trabalho por 150 minutos ou mais por semana, por sexo e situação do domicílio (2019)"
3298,XN,Pesquisa Nacional de Saúde,7736,"Pessoas de 18 anos ou mais de idade que praticam atividade física no trabalho por 150 minutos ou mais por semana, por grupo de idade e situação do domicílio (2019)"
3299,XN,Pesquisa Nacional de Saúde,7737,"Pessoas de 18 anos ou mais de idade que praticam atividade física no trabalho por 150 minutos ou mais por semana, por nível de instrução e situação do domicílio (2019)"
3300,XN,Pesquisa Nacional de Saúde,7738,"Pessoas de 18 anos ou mais de idade que praticam atividade física no trabalho por 150 minutos ou mais por semana, por cor ou raça e situação do domicílio (2019)"
3301,XN,Pesquisa Nacional de Saúde,7739,"Pessoas de 18 anos ou mais de idade que praticam atividade física no trabalho por 150 minutos ou mais por semana, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3302,XN,Pesquisa Nacional de Saúde,7740,"Pessoas de 18 anos ou mais de idade insuficientemente ativas, por sexo e situação do domicílio (2019)"
3303,XN,Pesquisa Nacional de Saúde,7741,"Pessoas de 18 anos ou mais de idade insuficientemente ativas, por grupo de idade e situação do domicílio (2019)"
3304,XN,Pesquisa Nacional de Saúde,7742,"Pessoas de 18 anos ou mais de idade insuficientemente ativas, por nível de instrução e situação do domicílio (2019)"
3305,XN,Pesquisa Nacional de Saúde,7743,"Pessoas de 18 anos ou mais de idade insuficientemente ativas, por cor ou raça e situação do domicílio (2019)"
3306,XN,Pesquisa Nacional de Saúde,7744,"Pessoas de 18 anos ou mais de idade insuficientemente ativas, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3307,XN,Pesquisa Nacional de Saúde,7745,"Pessoas de 18 anos ou mais de idade insuficientemente ativas, por rendimento mensal domiciliar per capita e situação do domicílio"
3308,XN,Pesquisa Nacional de Saúde,7746,"Pessoas de 18 anos ou mais de idade que participam de programas públicos de incentivo à pratica de atividade física, por sexo e situação do domicílio"
3309,XN,Pesquisa Nacional de Saúde,7747,"Pessoas de 18 anos ou mais de idade que participam de programas públicos de incentivo à pratica de atividade física, por grupo de idade e situação do domicílio"
3310,XN,Pesquisa Nacional de Saúde,7748,"Pessoas de 18 anos ou mais de idade que participam de programas públicos de incentivo à pratica de atividade física, por nível de instrução e situação do domicílio"
3311,XN,Pesquisa Nacional de Saúde,7749,"Pessoas de 18 anos ou mais de idade que participam de programas públicos de incentivo à pratica de atividade física, por cor ou raça e situação do domicílio"
3312,XN,Pesquisa Nacional de Saúde,7750,"Pessoas de 18 anos ou mais de idade que participam de programas públicos de incentivo à pratica de atividade física, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3313,XN,Pesquisa Nacional de Saúde,7751,"Pessoas de 18 anos ou mais de idade que participam de programas públicos de incentivo à pratica de atividade física, por rendimento mensal domiciliar per capita e situação do domicílio"
3314,XN,Pesquisa Nacional de Saúde,7753,"Pessoas de 18 anos ou mais de idade expostas à mídia antitabaco nos jornais, nas revistas, na televisão, no rádio ou na internet, por sexo e situação do domicílio (2019)"
3315,XN,Pesquisa Nacional de Saúde,7754,"Pessoas de 18 anos ou mais de idade expostas à mídia antitabaco nos jornais, nas revistas, na televisão, no rádio ou na internet, por grupo de idade e situação do domicílio (2019)"
3316,XN,Pesquisa Nacional de Saúde,7755,"Pessoas de 18 anos ou mais de idade expostas à mídia antitabaco nos jornais, nas revistas, na televisão, no rádio ou na internet, por nível de instrução e situação do domicílio (2019)"
3317,XN,Pesquisa Nacional de Saúde,7756,"Pessoas de 18 anos ou mais de idade expostas à mídia antitabaco nos jornais, nas revistas, na televisão, no rádio ou na internet, por cor ou raça e situação do domicílio (2019)"
3318,XN,Pesquisa Nacional de Saúde,7757,"Pessoas de 18 anos ou mais de idade expostas à mídia antitabaco nos jornais, nas revistas, na televisão, no rádio ou na internet, por condição em relação à força de trabalho na semana de referência e situação do domicílio (2019)"
3319,XN,Pesquisa Nacional de Saúde,7758,"Pessoas de 18 anos ou mais de idade expostas à mídia antitabaco nos jornais, nas revistas, na televisão, no rádio ou na internet, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3320,XN,Pesquisa Nacional de Saúde,7759,"Pessoas de 18 anos ou mais de idade fumantes que pensaram em parar devido às advertências nos maços de cigarros, por sexo e situação do domicílio (2019)"
3321,XN,Pesquisa Nacional de Saúde,7760,"Pessoas de 18 anos ou mais de idade fumantes que pensaram em parar devido às advertências nos maços de cigarros, por grupo de idade e situação do domicílio (2019)"
3322,XN,Pesquisa Nacional de Saúde,7761,"Pessoas de 18 anos ou mais de idade fumantes que pensaram em parar devido às advertências nos maços de cigarros, por nível de instrução e situação do domicílio (2019)"
3323,XN,Pesquisa Nacional de Saúde,7762,"Pessoas de 18 anos ou mais de idade fumantes que pensaram em parar devido às advertências nos maços de cigarros, por cor ou raça e situação do domicílio (2019)"
3324,XN,Pesquisa Nacional de Saúde,7763,"Pessoas de 18 anos ou mais de idade fumantes que pensaram em parar devido às advertências nos maços de cigarros, por condição em relação à força de trabalho na semana de referência e situação do domicílio (2019)"
3325,XN,Pesquisa Nacional de Saúde,7764,"Pessoas de 18 anos ou mais de idade fumantes que pensaram em parar devido às advertências nos maços de cigarros, por rendimento mensal domiciliar per capita e situação do domicílio (2019)"
3326,XN,Pesquisa Nacional de Saúde,7765,"Pessoas de 18 anos ou mais de idade fumantes atuais de cigarro industrializado, por sexo e situação do domicílio"
3327,XN,Pesquisa Nacional de Saúde,7766,"Pessoas de 18 anos ou mais de idade fumantes atuais de cigarro industrializado, por grupo de idade e situação do domicílio"
3328,XN,Pesquisa Nacional de Saúde,7767,"Pessoas de 18 anos ou mais de idade fumantes atuais de cigarro industrializado, por nível de instrução e situação do domicílio"
3329,XN,Pesquisa Nacional de Saúde,7768,"Pessoas de 18 anos ou mais de idade fumantes atuais de cigarro industrializado, por cor ou raça e situação do domicílio"
3330,XN,Pesquisa Nacional de Saúde,7769,"Pessoas de 18 anos ou mais de idade fumantes atuais de cigarro industrializado, por condição em relação à força de trabalho na semana de referência e situação do domicílio"
3331,XN,Pesquisa Nacional de Saúde,7770,"Pessoas de 18 anos ou mais de idade fumantes atuais de cigarro industrializado, por rendimento mensal domiciliar per capita e situação do domicílio"
3332,XN,Pesquisa Nacional de Saúde,7771,"Pessoas de 18 anos ou mais de idade fumantes diários de cigarro, por sexo e situação do domicílio"
